126,100,50
0.0,0.0
0.1,0.0
0.2,0.0
0.30000000000000004,0.0
0.4,0.0
0.5,0.0
0.0,0.1
0.1,0.1
0.2,0.1
0.30000000000000004,0.1
0.4,0.1
0.5,0.1
0.0,0.2
0.1,0.2
0.2,0.2
0.30000000000000004,0.2
0.4,0.2
0.5,0.2
0.0,0.30000000000000004
0.1,0.30000000000000004
0.2,0.30000000000000004
0.30000000000000004,0.30000000000000004
0.4,0.30000000000000004
0.5,0.30000000000000004
0.0,0.4
0.1,0.4
0.2,0.4
0.30000000000000004,0.4
0.4,0.4
0.5,0.4
0.0,0.5
0.1,0.5
0.2,0.5
0.30000000000000004,0.5
0.4,0.5
0.5,0.5
0.0,0.6000000000000001
0.1,0.6000000000000001
0.2,0.6000000000000001
0.30000000000000004,0.6000000000000001
0.4,0.6000000000000001
0.5,0.6000000000000001
0.0,0.7000000000000001
0.1,0.7000000000000001
0.2,0.7000000000000001
0.30000000000000004,0.7000000000000001
0.4,0.7000000000000001
0.5,0.7000000000000001
0.0,0.8
0.1,0.8
0.2,0.8
0.30000000000000004,0.8
0.4,0.8
0.5,0.8
0.0,0.9
0.1,0.9
0.2,0.9
0.30000000000000004,0.9
0.4,0.9
0.5,0.9
0.0,1.0
0.1,1.0
0.2,1.0
0.30000000000000004,1.0
0.4,1.0
0.5,1.0
0.0,1.1
0.1,1.1
0.2,1.1
0.30000000000000004,1.1
0.4,1.1
0.5,1.1
0.0,1.2000000000000002
0.1,1.2000000000000002
0.2,1.2000000000000002
0.30000000000000004,1.2000000000000002
0.4,1.2000000000000002
0.5,1.2000000000000002
0.0,1.3
0.1,1.3
0.2,1.3
0.30000000000000004,1.3
0.4,1.3
0.5,1.3
0.0,1.4000000000000001
0.1,1.4000000000000001
0.2,1.4000000000000001
0.30000000000000004,1.4000000000000001
0.4,1.4000000000000001
0.5,1.4000000000000001
0.0,1.5
0.1,1.5
0.2,1.5
0.30000000000000004,1.5
0.4,1.5
0.5,1.5
0.0,1.6
0.1,1.6
0.2,1.6
0.30000000000000004,1.6
0.4,1.6
0.5,1.6
0.0,1.7000000000000002
0.1,1.7000000000000002
0.2,1.7000000000000002
0.30000000000000004,1.7000000000000002
0.4,1.7000000000000002
0.5,1.7000000000000002
0.0,1.8
0.1,1.8
0.2,1.8
0.30000000000000004,1.8
0.4,1.8
0.5,1.8
0.0,1.9000000000000001
0.1,1.9000000000000001
0.2,1.9000000000000001
0.30000000000000004,1.9000000000000001
0.4,1.9000000000000001
0.5,1.9000000000000001
0.0,2.0
0.1,2.0
0.2,2.0
0.30000000000000004,2.0
0.4,2.0
0.5,2.0
1,2,8,7,0
2,3,9,8,0
3,4,10,9,0
4,5,11,10,0
5,6,12,11,0
7,8,14,13,0
8,9,15,14,0
9,10,16,15,0
10,11,17,16,0
11,12,18,17,0
13,14,20,19,0
14,15,21,20,0
15,16,22,21,0
16,17,23,22,0
17,18,24,23,0
19,20,26,25,0
20,21,27,26,0
21,22,28,27,0
22,23,29,28,0
23,24,30,29,0
25,26,32,31,0
26,27,33,32,0
27,28,34,33,0
28,29,35,34,0
29,30,36,35,0
31,32,38,37,0
32,33,39,38,0
33,34,40,39,0
34,35,41,40,0
35,36,42,41,0
37,38,44,43,0
38,39,45,44,0
39,40,46,45,0
40,41,47,46,0
41,42,48,47,0
43,44,50,49,0
44,45,51,50,0
45,46,52,51,0
46,47,53,52,0
47,48,54,53,0
49,50,56,55,0
50,51,57,56,0
51,52,58,57,0
52,53,59,58,0
53,54,60,59,0
55,56,62,61,0
56,57,63,62,0
57,58,64,63,0
58,59,65,64,0
59,60,66,65,0
61,62,68,67,0
62,63,69,68,0
63,64,70,69,0
64,65,71,70,0
65,66,72,71,0
67,68,74,73,0
68,69,75,74,0
69,70,76,75,0
70,71,77,76,0
71,72,78,77,0
73,74,80,79,0
74,75,81,80,0
75,76,82,81,0
76,77,83,82,0
77,78,84,83,0
79,80,86,85,0
80,81,87,86,0
81,82,88,87,0
82,83,89,88,0
83,84,90,89,0
85,86,92,91,0
86,87,93,92,0
87,88,94,93,0
88,89,95,94,0
89,90,96,95,0
91,92,98,97,0
92,93,99,98,0
93,94,100,99,0
94,95,101,100,0
95,96,102,101,0
97,98,104,103,0
98,99,105,104,0
99,100,106,105,0
100,101,107,106,0
101,102,108,107,0
103,104,110,109,0
104,105,111,110,0
105,106,112,111,0
106,107,113,112,0
107,108,114,113,0
109,110,116,115,0
110,111,117,116,0
111,112,118,117,0
112,113,119,118,0
113,114,120,119,0
115,116,122,121,0
116,117,123,122,0
117,118,124,123,0
118,119,125,124,0
119,120,126,125,0
1,2,30
2,3,30
3,4,30
4,5,30
5,6,30
6,12,30
12,18,30
18,24,30
24,30,30
30,36,30
36,42,30
42,48,30
48,54,30
54,60,30
60,66,30
66,72,30
72,78,30
78,84,30
84,90,30
90,96,30
96,102,30
102,108,30
108,114,30
114,120,30
120,126,30
126,125,30
125,124,30
124,123,30
123,122,30
122,121,30
121,115,30
115,109,30
109,103,30
103,97,30
97,91,30
91,85,30
85,79,30
79,73,30
73,67,30
67,61,30
61,55,30
55,49,30
49,43,30
43,37,30
37,31,30
31,25,30
25,19,30
19,13,30
13,7,30
7,1,30
